530.89953613281250, 663.60607910156250
530.89953613281250, 663.60607910156250
529.89953613281250, 663.60607910156250
529.89953613281250, 663.60607910156250
527.89953613281250, 663.60607910156250
527.89953613281250, 663.60607910156250
526.99615478515625, 663.60607910156250
526.99615478515625, 663.60607910156250
526.04315185546875, 662.65307617187500
526.04315185546875, 662.65307617187500
522.04315185546875, 661.65307617187500
522.04315185546875, 661.65307617187500
522.04315185546875, 660.65307617187500
522.04315185546875, 660.65307617187500
520.04315185546875, 660.65307617187500
520.04315185546875, 660.65307617187500
519.04315185546875, 659.65307617187500
519.04315185546875, 659.65307617187500
518.04315185546875, 658.65307617187500
518.04315185546875, 658.65307617187500
517.04315185546875, 658.65307617187500
517.04315185546875, 658.65307617187500
517.04315185546875, 657.65307617187500
517.04315185546875, 657.65307617187500
516.05566406250000, 657.65307617187500
516.05566406250000, 657.65307617187500
514.41363525390625, 657.65307617187500
514.41363525390625, 657.65307617187500
514.41363525390625, 656.70019531250000
514.41363525390625, 656.70019531250000
506.15652465820312, 654.34100341796875
506.15652465820312, 654.34100341796875
504.91998291015625, 651.86785888671875
504.91998291015625, 651.86785888671875
501.91998291015625, 651.86785888671875
501.91998291015625, 651.86785888671875
499.91998291015625, 649.86785888671875
499.91998291015625, 649.86785888671875
487.34878540039062, 647.07427978515625
487.34878540039062, 647.07427978515625
479.17877197265625, 640.53826904296875
479.17877197265625, 640.53826904296875
468.50430297851562, 635.96350097656250
468.50430297851562, 635.96350097656250
457.04064941406250, 629.41284179687500
457.04064941406250, 629.41284179687500
445.58666992187500, 624.50396728515625
445.58666992187500, 624.50396728515625
434.12347412109375, 617.95361328125000
434.12347412109375, 617.95361328125000
431.27603149414062, 612.25872802734375
431.27603149414062, 612.25872802734375
424.93801879882812, 608.45593261718750
424.93801879882812, 608.45593261718750
416.21490478515625, 602.64050292968750
416.21490478515625, 602.64050292968750
409.08538818359375, 599.78869628906250
409.08538818359375, 599.78869628906250
405.26293945312500, 594.69207763671875
405.26293945312500, 594.69207763671875
401.89648437500000, 593.56994628906250
401.89648437500000, 593.56994628906250
398.68646240234375, 590.35992431640625
398.68646240234375, 590.35992431640625
397.65881347656250, 588.30456542968750
397.65881347656250, 588.30456542968750
393.34072875976562, 585.06604003906250
393.34072875976562, 585.06604003906250
386.39242553710938, 578.11773681640625
386.39242553710938, 578.11773681640625
379.15927124023438, 573.77783203125000
379.15927124023438, 573.77783203125000
375.53378295898438, 571.36083984375000
375.53378295898438, 571.36083984375000
370.54229736328125, 565.12152099609375
370.54229736328125, 565.12152099609375
359.10449218750000, 555.31768798828125
359.10449218750000, 555.31768798828125
350.70300292968750, 546.91613769531250
350.70300292968750, 546.91613769531250
343.04101562500000, 539.25421142578125
343.04101562500000, 539.25421142578125
341.64239501953125, 532.26098632812500
341.64239501953125, 532.26098632812500
332.96408081054688, 525.02905273437500
332.96408081054688, 525.02905273437500
326.82955932617188, 517.36090087890625
326.82955932617188, 517.36090087890625
321.27438354492188, 511.80572509765625
321.27438354492188, 511.80572509765625
317.22515869140625, 505.05700683593750
317.22515869140625, 505.05700683593750
311.62011718750000, 498.05072021484375
311.62011718750000, 498.05072021484375
307.58779907226562, 492.67431640625000
307.58779907226562, 492.67431640625000
303.67434692382812, 486.15185546875000
303.67434692382812, 486.15185546875000
299.59042358398438, 479.34533691406250
299.59042358398438, 479.34533691406250
298.27932739257812, 472.78991699218750
298.27932739257812, 472.78991699218750
294.67205810546875, 469.18264770507812
294.67205810546875, 469.18264770507812
293.53573608398438, 464.63735961914062
293.53573608398438, 464.63735961914062
292.51422119140625, 465.65884399414062
292.51422119140625, 465.65884399414062
290.51422119140625, 463.65884399414062
290.51422119140625, 463.65884399414062
289.51422119140625, 462.65884399414062
289.51422119140625, 462.65884399414062
288.46466064453125, 457.41101074218750
288.46466064453125, 457.41101074218750
287.13659667968750, 449.44259643554688
287.13659667968750, 449.44259643554688
285.94229125976562, 445.85961914062500
285.94229125976562, 445.85961914062500
282.03701782226562, 436.74737548828125
282.03701782226562, 436.74737548828125
280.59872436523438, 429.55590820312500
280.59872436523438, 429.55590820312500
278.03457641601562, 423.14553833007812
278.03457641601562, 423.14553833007812
276.75668334960938, 416.75595092773438
276.75668334960938, 416.75595092773438
275.56304931640625, 411.98141479492188
275.56304931640625, 411.98141479492188
274.43576049804688, 407.47229003906250
274.43576049804688, 407.47229003906250
273.37390136718750, 404.28677368164062
273.37390136718750, 404.28677368164062
270.16461181640625, 401.07745361328125
270.16461181640625, 401.07745361328125
269.13714599609375, 399.02252197265625
269.13714599609375, 399.02252197265625
268.05099487304688, 393.59173583984375
268.05099487304688, 393.59173583984375
266.85717773437500, 388.81655883789062
266.85717773437500, 388.81655883789062
266.85717773437500, 384.34286499023438
266.85717773437500, 384.34286499023438
266.85717773437500, 376.83956909179688
266.85717773437500, 376.83956909179688
266.85717773437500, 370.25531005859375
266.85717773437500, 370.25531005859375
266.85717773437500, 364.02996826171875
266.85717773437500, 364.02996826171875
265.67010498046875, 359.28161621093750
265.67010498046875, 359.28161621093750
265.67010498046875, 351.74618530273438
265.67010498046875, 351.74618530273438
265.67010498046875, 345.16522216796875
265.67010498046875, 345.16522216796875
265.67010498046875, 338.92794799804688
265.67010498046875, 338.92794799804688
265.67010498046875, 332.69387817382812
265.67010498046875, 332.69387817382812
265.67010498046875, 323.00024414062500
265.67010498046875, 323.00024414062500
265.67010498046875, 314.27407836914062
265.67010498046875, 314.27407836914062
265.67010498046875, 307.69219970703125
265.67010498046875, 307.69219970703125
